Case_ID,Source,Timestamp1,User1,Case_ID2,Target,Timestamp2,User2,Comparison,Count,Count_Reverse,Start_Connect,End_Connect,Duration
4284,d,2075-09-01 20:49:11,u5,4284,g,2075-09-06 02:38:38,u6,True,3,4,,,-366567.0
4284,b,2075-09-01 05:28:45,u3,4284,d,2075-09-01 20:49:11,u5,True,2,5,,,-55226.0
4284,a,2075-08-29 00:51:18,u2,4284,b,2075-09-01 05:28:45,u3,True,1,6,Start,,-275847.0
4285,g,2075-09-11 19:47:38,u6,4285,h,2075-09-13 22:55:17,u1,True,6,1,,End,-184059.0
4285,f,2075-09-08 03:19:16,u7,4285,g,2075-09-11 19:47:38,u6,True,5,2,,,-318502.0
4285,e,2075-09-05 10:22:28,u8,4285,f,2075-09-08 03:19:16,u7,True,4,3,,,-233808.0
4285,d,2075-09-04 06:22:20,u5,4285,e,2075-09-05 10:22:28,u8,True,3,4,,,-100808.0
4285,b,2075-09-03 12:17:17,u3,4285,d,2075-09-04 06:22:20,u5,True,2,5,,,-65103.0
4285,a,2075-09-01 05:33:09,u2,4285,b,2075-09-03 12:17:17,u3,True,1,6,Start,,-197048.0
4286,f,2075-09-14 11:28:40,u8,4286,h,2075-09-17 01:34:29,u2,True,6,1,,End,-223549.0
4286,g,2075-09-13 11:51:20,u5,4286,f,2075-09-14 11:28:40,u8,True,5,2,,,-85040.0
4286,e,2075-09-12 21:34:43,u8,4286,g,2075-09-13 11:51:20,u5,True,4,3,,,-51397.0
4286,d,2075-09-08 08:58:47,u5,4286,e,2075-09-12 21:34:43,u8,True,3,4,,,-390956.0
4286,b,2075-09-07 01:42:44,u3,4286,d,2075-09-08 08:58:47,u5,True,2,5,,,-112563.0
4286,a,2075-09-05 16:12:53,u2,4286,b,2075-09-07 01:42:44,u3,True,1,6,Start,,-120591.0
4287,f,2075-09-22 00:08:52,u7,4287,h,2075-09-23 15:03:36,u1,True,6,1,,End,-140084.0
4287,e,2075-09-20 07:10:00,u7,4287,f,2075-09-22 00:08:52,u7,True,5,2,,,-147532.0
4287,g,2075-09-18 07:32:14,u5,4287,e,2075-09-20 07:10:00,u7,True,4,3,,,-171466.0
4287,d,2075-09-14 04:36:04,u5,4287,g,2075-09-18 07:32:14,u5,True,3,4,,,-356170.0
4287,b,2075-09-13 06:09:39,u4,4287,d,2075-09-14 04:36:04,u5,True,2,5,,,-80785.0
4287,a,2075-09-12 06:30:45,u2,4287,b,2075-09-13 06:09:39,u4,True,1,6,Start,,-85134.0
4288,g,2075-09-25 17:46:04,u6,4288,h,2075-09-28 02:16:10,u1,True,6,1,,End,-203406.0
4288,f,2075-09-23 19:46:17,u8,4288,g,2075-09-25 17:46:04,u6,True,5,2,,,-165587.0
4288,e,2075-09-22 18:05:38,u7,4288,f,2075-09-23 19:46:17,u8,True,4,3,,,-92439.0
4288,d,2075-09-22 18:05:38,u6,4288,e,2075-09-22 18:05:38,u7,True,3,4,,,0.0
4288,b,2075-09-20 17:21:43,u3,4288,d,2075-09-22 18:05:38,u6,True,2,5,,,-175435.0
4288,a,2075-09-18 18:43:21,u2,4288,b,2075-09-20 17:21:43,u3,True,1,6,Start,,-167902.0
4289,g,2075-09-30 01:35:32,u6,4289,h,2075-10-02 22:06:26,u2,True,6,1,,End,-246654.0
4289,f,2075-09-26 09:29:43,u7,4289,g,2075-09-30 01:35:32,u6,True,5,2,,,-317149.0
4289,e,2075-09-26 09:29:43,u7,4289,f,2075-09-26 09:29:43,u7,True,4,3,,,0.0
4289,d,2075-09-26 09:29:43,u6,4289,e,2075-09-26 09:29:43,u7,True,3,4,,,0.0
4289,b,2075-09-26 03:57:12,u4,4289,d,2075-09-26 09:29:43,u6,True,2,5,,,-19951.0
4289,a,2075-09-23 23:16:25,u2,4289,b,2075-09-26 03:57:12,u4,True,1,6,Start,,-189647.0
4290,b,2075-09-28 10:06:20,u3,4290,c,2075-09-29 07:10:14,u2,True,2,1,,End,-75834.0
4290,a,2075-09-26 16:07:54,u1,4290,b,2075-09-28 10:06:20,u3,True,1,2,Start,,-151106.0
4291,b,2075-09-30 15:27:47,u3,4291,c,2075-09-30 19:04:07,u1,True,2,1,,End,-12980.0
4291,a,2075-09-29 09:13:52,u1,4291,b,2075-09-30 15:27:47,u3,True,1,2,Start,,-108835.0
4292,b,2075-10-02 08:27:38,u4,4292,c,2075-10-03 14:08:10,u1,True,2,1,,End,-106832.0
4292,a,2075-10-02 08:27:38,u1,4292,b,2075-10-02 08:27:38,u4,True,1,2,Start,,0.0
4293,g,2075-10-10 04:07:05,u6,4293,h,2075-10-11 12:54:59,u1,True,6,1,,End,-118074.0
4293,f,2075-10-09 07:09:36,u8,4293,g,2075-10-10 04:07:05,u6,True,5,2,,,-75449.0
4293,e,2075-10-09 02:00:13,u8,4293,f,2075-10-09 07:09:36,u8,True,4,3,,,-18563.0
4293,d,2075-10-09 02:00:13,u5,4293,e,2075-10-09 02:00:13,u8,True,3,4,,,0.0
4293,b,2075-10-07 15:44:31,u3,4293,d,2075-10-09 02:00:13,u5,True,2,5,,,-123342.0
4293,a,2075-10-06 05:52:46,u2,4293,b,2075-10-07 15:44:31,u3,True,1,6,Start,,-121905.0
4294,g,2075-10-22 08:22:16,u5,4294,h,2075-10-24 09:13:45,u1,True,6,1,,End,-175889.0
4294,f,2075-10-21 21:38:19,u8,4294,g,2075-10-22 08:22:16,u5,True,5,2,,,-38637.0
4294,e,2075-10-21 09:00:43,u7,4294,f,2075-10-21 21:38:19,u8,True,4,3,,,-45456.0
4294,d,2075-10-17 17:10:36,u5,4294,e,2075-10-21 09:00:43,u7,True,3,4,,,-316207.0
4294,b,2075-10-16 01:15:37,u4,4294,d,2075-10-17 17:10:36,u5,True,2,5,,,-143699.0
4294,a,2075-10-12 10:24:08,u2,4294,b,2075-10-16 01:15:37,u4,True,1,6,Start,,-312689.0
4295,b,2075-10-20 14:12:08,u3,4295,c,2075-10-22 01:20:01,u1,True,2,1,,End,-126473.0
4295,a,2075-10-17 00:19:22,u1,4295,b,2075-10-20 14:12:08,u3,True,1,2,Start,,-309166.0
4296,f,2075-10-30 16:52:52,u8,4296,h,2075-11-02 05:49:20,u1,True,6,1,,End,-219388.0
4296,e,2075-10-30 03:52:53,u7,4296,f,2075-10-30 16:52:52,u8,True,5,2,,,-46799.0
4296,g,2075-10-27 08:15:49,u5,4296,e,2075-10-30 03:52:53,u7,True,4,3,,,-243424.0
4296,d,2075-10-23 19:56:03,u6,4296,g,2075-10-27 08:15:49,u5,True,3,4,,,-303586.0
4296,b,2075-10-22 22:44:14,u3,4296,d,2075-10-23 19:56:03,u6,True,2,5,,,-76309.0
4296,a,2075-10-22 10:26:01,u2,4296,b,2075-10-22 22:44:14,u3,True,1,6,Start,,-44293.0
4297,f,2075-11-06 04:55:27,u8,4297,h,2075-11-08 05:13:12,u1,True,6,1,,End,-173865.0
4297,g,2075-11-05 22:39:35,u6,4297,f,2075-11-06 04:55:27,u8,True,5,2,,,-22552.0
4297,e,2075-11-05 13:38:40,u7,4297,g,2075-11-05 22:39:35,u6,True,4,3,,,-32455.0
4297,d,2075-10-29 22:04:41,u6,4297,e,2075-11-05 13:38:40,u7,True,3,4,,,-574439.0
4297,b,2075-10-28 19:18:29,u3,4297,d,2075-10-29 22:04:41,u6,True,2,5,,,-96372.0
4297,a,2075-10-27 20:39:16,u2,4297,b,2075-10-28 19:18:29,u3,True,1,6,Start,,-81553.0
4298,g,2075-11-12 01:05:20,u6,4298,h,2075-11-14 05:16:12,u1,True,6,1,,End,-187852.0
4298,f,2075-11-11 00:36:27,u8,4298,g,2075-11-12 01:05:20,u6,True,5,2,,,-88133.0
4298,e,2075-11-09 12:11:41,u7,4298,f,2075-11-11 00:36:27,u8,True,4,3,,,-131086.0
4298,d,2075-11-06 13:15:17,u6,4298,e,2075-11-09 12:11:41,u7,True,3,4,,,-255384.0
4298,b,2075-11-05 11:26:46,u4,4298,d,2075-11-06 13:15:17,u6,True,2,5,,,-92911.0
4298,a,2075-11-03 02:53:27,u1,4298,b,2075-11-05 11:26:46,u4,True,1,6,Start,,-203599.0
4299,b,2075-11-02 21:45:55,u3,4299,c,2075-11-03 19:29:07,u2,True,2,1,,End,-78192.0
4299,a,2075-11-02 02:25:23,u2,4299,b,2075-11-02 21:45:55,u3,True,1,2,Start,,-69632.0
4300,g,2075-11-16 03:44:32,u6,4300,h,2075-11-16 18:25:50,u2,True,6,1,,End,-52878.0
4300,f,2075-11-12 10:08:40,u8,4300,g,2075-11-16 03:44:32,u6,True,5,2,,,-322552.0
4300,e,2075-11-11 06:37:23,u7,4300,f,2075-11-12 10:08:40,u8,True,4,3,,,-99077.0
4300,d,2075-11-07 13:49:17,u5,4300,e,2075-11-11 06:37:23,u7,True,3,4,,,-319686.0
4300,b,2075-11-06 02:19:46,u4,4300,d,2075-11-07 13:49:17,u5,True,2,5,,,-127771.0
4300,a,2075-11-03 21:35:33,u1,4300,b,2075-11-06 02:19:46,u4,True,1,6,Start,,-189853.0
4301,f,2075-11-24 20:56:01,u8,4301,h,2075-11-26 05:11:49,u1,True,6,1,,End,-116148.0
4301,g,2075-11-18 09:32:25,u6,4301,f,2075-11-24 20:56:01,u8,True,5,2,,,-559416.0
4301,e,2075-11-16 15:02:44,u7,4301,g,2075-11-18 09:32:25,u6,True,4,3,,,-152981.0
4301,d,2075-11-12 10:14:13,u5,4301,e,2075-11-16 15:02:44,u7,True,3,4,,,-362911.0
4301,b,2075-11-11 02:38:18,u4,4301,d,2075-11-12 10:14:13,u5,True,2,5,,,-113755.0
4301,a,2075-11-09 13:14:23,u1,4301,b,2075-11-11 02:38:18,u4,True,1,6,Start,,-134635.0
4302,f,2075-12-04 14:37:36,u7,4302,h,2075-12-06 17:22:52,u1,True,6,1,,End,-182716.0
4302,e,2075-11-23 22:12:31,u8,4302,f,2075-12-04 14:37:36,u7,True,5,2,,,-923105.0
4302,g,2075-11-23 16:42:05,u6,4302,e,2075-11-23 22:12:31,u8,True,4,3,,,-19826.0
4302,d,2075-11-16 12:24:18,u5,4302,g,2075-11-23 16:42:05,u6,True,3,4,,,-620267.0
4302,b,2075-11-15 11:00:34,u3,4302,d,2075-11-16 12:24:18,u5,True,2,5,,,-91424.0
4302,a,2075-11-14 04:41:11,u2,4302,b,2075-11-15 11:00:34,u3,True,1,6,Start,,-109163.0
4303,f,2075-12-16 03:39:05,u7,4303,h,2075-12-17 20:53:13,u2,True,6,1,,End,-148448.0
4303,g,2075-11-26 23:58:09,u6,4303,f,2075-12-16 03:39:05,u7,True,5,2,,,-1654856.0
4303,e,2075-11-26 14:56:10,u7,4303,g,2075-11-26 23:58:09,u6,True,4,3,,,-32519.0
4303,d,2075-11-20 22:42:49,u5,4303,e,2075-11-26 14:56:10,u7,True,3,4,,,-490401.0
4303,b,2075-11-18 09:26:00,u4,4303,d,2075-11-20 22:42:49,u5,True,2,5,,,-220609.0
4303,a,2075-11-15 06:00:32,u2,4303,b,2075-11-18 09:26:00,u4,True,1,6,Start,,-271528.0
4304,f,2075-12-07 05:13:16,u8,4304,h,2075-12-08 01:15:05,u1,True,6,1,,End,-72109.0
4304,e,2075-12-02 17:18:07,u7,4304,f,2075-12-07 05:13:16,u8,True,5,2,,,-388509.0
4304,g,2075-12-01 22:32:37,u6,4304,e,2075-12-02 17:18:07,u7,True,4,3,,,-67530.0
4304,d,2075-11-23 07:29:39,u5,4304,g,2075-12-01 22:32:37,u6,True,3,4,,,-745378.0
4304,b,2075-11-18 23:14:37,u3,4304,d,2075-11-23 07:29:39,u5,True,2,5,,,-375302.0
4304,a,2075-11-17 21:51:27,u2,4304,b,2075-11-18 23:14:37,u3,True,1,6,Start,,-91390.0
4305,f,2075-12-20 00:59:33,u7,4305,h,2075-12-21 11:04:02,u2,True,6,1,,End,-122669.0
4305,e,2075-12-11 23:03:51,u7,4305,f,2075-12-20 00:59:33,u7,True,5,2,,,-698142.0
4305,g,2075-12-05 11:06:16,u6,4305,e,2075-12-11 23:03:51,u7,True,4,3,,,-561455.0
4305,d,2075-11-24 22:52:40,u5,4305,g,2075-12-05 11:06:16,u6,True,3,4,,,-908016.0
4305,b,2075-11-22 20:04:30,u3,4305,d,2075-11-24 22:52:40,u5,True,2,5,,,-182890.0
4305,a,2075-11-18 16:09:25,u1,4305,b,2075-11-22 20:04:30,u3,True,1,6,Start,,-359705.0
4306,f,2075-12-21 10:04:58,u7,4306,h,2075-12-22 23:58:00,u1,True,6,1,,End,-136382.0
4306,e,2075-12-13 19:48:57,u7,4306,f,2075-12-21 10:04:58,u7,True,5,2,,,-656161.0
4306,g,2075-12-09 08:41:34,u6,4306,e,2075-12-13 19:48:57,u7,True,4,3,,,-385643.0
4306,d,2075-11-26 01:32:14,u5,4306,g,2075-12-09 08:41:34,u6,True,3,4,,,-1148960.0
4306,b,2075-11-25 02:56:37,u3,4306,d,2075-11-26 01:32:14,u5,True,2,5,,,-81337.0
4306,a,2075-11-21 10:23:45,u2,4306,b,2075-11-25 02:56:37,u3,True,1,6,Start,,-318772.0
4307,g,2075-12-09 08:41:34,u6,4307,h,2075-12-12 07:45:02,u1,True,6,1,,End,-255808.0
4307,f,2075-12-08 09:42:33,u8,4307,g,2075-12-09 08:41:34,u6,True,5,2,,,-82741.0
4307,e,2075-12-05 23:06:49,u8,4307,f,2075-12-08 09:42:33,u8,True,4,3,,,-210944.0
4307,d,2075-11-30 12:19:53,u5,4307,e,2075-12-05 23:06:49,u8,True,3,4,,,-470816.0
4307,b,2075-11-29 15:13:13,u4,4307,d,2075-11-30 12:19:53,u5,True,2,5,,,-76000.0
4307,a,2075-11-27 09:07:37,u1,4307,b,2075-11-29 15:13:13,u4,True,1,6,Start,,-194736.0
4308,f,2075-12-23 06:07:03,u7,4308,h,2075-12-24 18:12:55,u1,True,6,1,,End,-129952.0
4308,e,2075-12-18 16:32:17,u7,4308,f,2075-12-23 06:07:03,u7,True,5,2,,,-394486.0
4308,g,2075-12-12 00:26:13,u5,4308,e,2075-12-18 16:32:17,u7,True,4,3,,,-576364.0
4308,d,2075-12-05 14:30:20,u5,4308,g,2075-12-12 00:26:13,u5,True,3,4,,,-554153.0
4308,b,2075-12-04 15:51:25,u4,4308,d,2075-12-05 14:30:20,u5,True,2,5,,,-81535.0
4308,a,2075-12-01 17:57:02,u2,4308,b,2075-12-04 15:51:25,u4,True,1,6,Start,,-251663.0
4309,f,2076-01-02 19:58:27,u7,4309,h,2076-01-04 06:11:17,u2,True,6,1,,End,-123170.0
4309,e,2075-12-20 10:27:12,u8,4309,f,2076-01-02 19:58:27,u7,True,5,2,,,-1157475.0
4309,g,2075-12-17 12:29:44,u5,4309,e,2075-12-20 10:27:12,u8,True,4,3,,,-251848.0
4309,d,2075-12-13 15:51:46,u5,4309,g,2075-12-17 12:29:44,u5,True,3,4,,,-333478.0
4309,b,2075-12-08 13:07:25,u4,4309,d,2075-12-13 15:51:46,u5,True,2,5,,,-441861.0
4309,a,2075-12-07 04:42:01,u2,4309,b,2075-12-08 13:07:25,u4,True,1,6,Start,,-116724.0
4310,f,2075-12-31 13:31:33,u8,4310,h,2076-01-01 20:50:42,u2,True,6,1,,End,-112749.0
4310,e,2075-12-30 09:30:22,u7,4310,f,2075-12-31 13:31:33,u8,True,5,2,,,-100871.0
4310,g,2075-12-23 07:34:39,u6,4310,e,2075-12-30 09:30:22,u7,True,4,3,,,-611743.0
4310,d,2075-12-18 23:55:11,u5,4310,g,2075-12-23 07:34:39,u6,True,3,4,,,-373168.0
4310,b,2075-12-15 17:51:18,u3,4310,d,2075-12-18 23:55:11,u5,True,2,5,,,-281033.0
4310,a,2075-12-13 04:03:10,u1,4310,b,2075-12-15 17:51:18,u3,True,1,6,Start,,-222488.0
4311,b,2075-12-17 13:49:10,u3,4311,c,2075-12-18 23:11:06,u2,True,2,1,,End,-120116.0
4311,a,2075-12-15 12:15:07,u1,4311,b,2075-12-17 13:49:10,u3,True,1,2,Start,,-178443.0
4312,f,2076-01-08 21:50:31,u8,4312,h,2076-01-09 05:12:20,u1,True,6,1,,End,-26509.0
4312,e,2076-01-01 19:27:12,u7,4312,f,2076-01-08 21:50:31,u8,True,5,2,,,-613399.0
4312,g,2075-12-28 06:22:50,u6,4312,e,2076-01-01 19:27:12,u7,True,4,3,,,-392662.0
4312,d,2075-12-19 15:38:54,u5,4312,g,2075-12-28 06:22:50,u6,True,3,4,,,-744236.0
4312,b,2075-12-18 17:54:26,u3,4312,d,2075-12-19 15:38:54,u5,True,2,5,,,-78268.0
4312,a,2075-12-16 14:07:10,u1,4312,b,2075-12-18 17:54:26,u3,True,1,6,Start,,-186436.0
4313,b,2075-12-24 10:29:18,u3,4313,c,2075-12-25 17:32:34,u2,True,2,1,,End,-111796.0
4313,a,2075-12-23 20:28:00,u1,4313,b,2075-12-24 10:29:18,u3,True,1,2,Start,,-50478.0
4314,b,2075-12-26 10:38:50,u3,4314,c,2075-12-28 10:47:02,u2,True,2,1,,End,-173292.0
4314,a,2075-12-24 11:50:47,u2,4314,b,2075-12-26 10:38:50,u3,True,1,2,Start,,-168483.0
4315,f,2076-01-14 00:50:37,u8,4315,h,2076-01-14 14:36:19,u2,True,6,1,,End,-49542.0
4315,e,2076-01-08 19:03:37,u8,4315,f,2076-01-14 00:50:37,u8,True,5,2,,,-452820.0
4315,g,2076-01-01 17:49:17,u6,4315,e,2076-01-08 19:03:37,u8,True,4,3,,,-609260.0
4315,d,2075-12-30 18:15:56,u5,4315,g,2076-01-01 17:49:17,u6,True,3,4,,,-171201.0
4315,b,2075-12-29 18:13:05,u3,4315,d,2075-12-30 18:15:56,u5,True,2,5,,,-86571.0
4315,a,2075-12-27 17:00:55,u2,4315,b,2075-12-29 18:13:05,u3,True,1,6,Start,,-177130.0
4316,f,2076-01-13 18:45:04,u7,4316,h,2076-01-17 05:23:50,u1,True,6,1,,End,-297526.0
4316,e,2076-01-12 17:12:30,u8,4316,f,2076-01-13 18:45:04,u7,True,5,2,,,-91954.0
4316,g,2076-01-06 00:37:05,u6,4316,e,2076-01-12 17:12:30,u8,True,4,3,,,-578125.0
4316,d,2076-01-02 09:15:36,u5,4316,g,2076-01-06 00:37:05,u6,True,3,4,,,-314489.0
4316,b,2076-01-01 15:14:49,u3,4316,d,2076-01-02 09:15:36,u5,True,2,5,,,-64847.0
4316,a,2075-12-29 08:44:22,u2,4316,b,2076-01-01 15:14:49,u3,True,1,6,Start,,-282627.0
4317,b,2076-01-03 21:02:44,u3,4317,c,2076-01-04 09:00:03,u2,True,2,1,,End,-43039.0
4317,a,2075-12-30 09:10:28,u2,4317,b,2076-01-03 21:02:44,u3,True,1,2,Start,,-388336.0
4318,b,2076-01-05 14:16:38,u3,4318,c,2076-01-06 15:29:20,u1,True,2,1,,End,-90762.0
4318,a,2076-01-03 23:00:41,u1,4318,b,2076-01-05 14:16:38,u3,True,1,2,Start,,-141357.0
4319,f,2076-01-24 01:51:15,u8,4319,h,2076-01-25 12:46:01,u2,True,6,1,,End,-125686.0
4319,e,2076-01-22 08:14:18,u8,4319,f,2076-01-24 01:51:15,u8,True,5,2,,,-149817.0
4319,g,2076-01-21 00:31:54,u6,4319,e,2076-01-22 08:14:18,u8,True,4,3,,,-114144.0
4319,d,2076-01-17 18:11:55,u5,4319,g,2076-01-21 00:31:54,u6,True,3,4,,,-281999.0
4319,b,2076-01-16 23:59:04,u4,4319,d,2076-01-17 18:11:55,u5,True,2,5,,,-65571.0
4319,a,2076-01-13 16:27:30,u2,4319,b,2076-01-16 23:59:04,u4,True,1,6,Start,,-286294.0
4320,g,2076-02-02 01:03:46,u6,4320,h,2076-02-04 19:50:25,u2,True,6,1,,End,-240399.0
4320,f,2076-01-29 22:41:13,u8,4320,g,2076-02-02 01:03:46,u6,True,5,2,,,-267753.0
4320,e,2076-01-28 16:41:24,u8,4320,f,2076-01-29 22:41:13,u8,True,4,3,,,-107989.0
4320,d,2076-01-25 22:55:22,u6,4320,e,2076-01-28 16:41:24,u8,True,3,4,,,-236762.0
4320,b,2076-01-24 18:15:34,u4,4320,d,2076-01-25 22:55:22,u6,True,2,5,,,-103188.0
4320,a,2076-01-22 16:08:04,u2,4320,b,2076-01-24 18:15:34,u4,True,1,6,Start,,-180450.0
4321,g,2076-02-07 03:31:23,u6,4321,h,2076-02-09 01:33:29,u1,True,6,1,,End,-165726.0
4321,f,2076-02-02 13:53:12,u7,4321,g,2076-02-07 03:31:23,u6,True,5,2,,,-394691.0
4321,e,2076-02-02 08:34:57,u7,4321,f,2076-02-02 13:53:12,u7,True,4,3,,,-19095.0
4321,d,2076-01-28 19:11:53,u5,4321,e,2076-02-02 08:34:57,u7,True,3,4,,,-393784.0
4321,b,2076-01-27 01:17:03,u3,4321,d,2076-01-28 19:11:53,u5,True,2,5,,,-150890.0
4321,a,2076-01-25 17:29:43,u1,4321,b,2076-01-27 01:17:03,u3,True,1,6,Start,,-114440.0
4322,f,2076-02-14 02:40:12,u8,4322,h,2076-02-18 05:22:38,u2,True,6,1,,End,-355346.0
4322,g,2076-02-13 01:51:49,u6,4322,f,2076-02-14 02:40:12,u8,True,5,2,,,-89303.0
4322,e,2076-02-12 15:23:39,u7,4322,g,2076-02-13 01:51:49,u6,True,4,3,,,-37690.0
4322,d,2076-02-07 16:40:19,u6,4322,e,2076-02-12 15:23:39,u7,True,3,4,,,-427400.0
4322,b,2076-02-02 21:37:35,u3,4322,d,2076-02-07 16:40:19,u6,True,2,5,,,-414164.0
4322,a,2076-01-31 03:32:50,u1,4322,b,2076-02-02 21:37:35,u3,True,1,6,Start,,-237885.0
4323,f,2076-02-24 16:40:13,u8,4323,h,2076-02-24 20:39:41,u1,True,6,1,,End,-14368.0
4323,e,2076-02-19 14:34:34,u7,4323,f,2076-02-24 16:40:13,u8,True,5,2,,,-439539.0
4323,g,2076-02-19 13:22:16,u6,4323,e,2076-02-19 14:34:34,u7,True,4,3,,,-4338.0
4323,d,2076-02-13 10:32:12,u6,4323,g,2076-02-19 13:22:16,u6,True,3,4,,,-528604.0
4323,b,2076-02-07 18:09:05,u3,4323,d,2076-02-13 10:32:12,u6,True,2,5,,,-490987.0
4323,a,2076-02-05 08:27:35,u1,4323,b,2076-02-07 18:09:05,u3,True,1,6,Start,,-207690.0
4324,f,2076-02-21 04:06:33,u7,4324,h,2076-02-22 11:53:07,u2,True,6,1,,End,-114394.0
4324,e,2076-02-17 18:56:58,u7,4324,f,2076-02-21 04:06:33,u7,True,5,2,,,-292175.0
4324,g,2076-02-17 11:27:27,u6,4324,e,2076-02-17 18:56:58,u7,True,4,3,,,-26971.0
4324,d,2076-02-13 08:57:12,u5,4324,g,2076-02-17 11:27:27,u6,True,3,4,,,-354615.0
4324,b,2076-02-13 08:57:12,u3,4324,d,2076-02-13 08:57:12,u5,True,2,5,,,0.0
4324,a,2076-02-12 00:43:53,u1,4324,b,2076-02-13 08:57:12,u3,True,1,6,Start,,-115999.0
4325,f,2076-02-25 21:27:31,u8,4325,h,2076-02-27 23:58:09,u1,True,6,1,,End,-181838.0
4325,e,2076-02-23 18:48:46,u8,4325,f,2076-02-25 21:27:31,u8,True,5,2,,,-182325.0
4325,g,2076-02-23 04:39:30,u5,4325,e,2076-02-23 18:48:46,u8,True,4,3,,,-50956.0
4325,d,2076-02-18 22:07:55,u5,4325,g,2076-02-23 04:39:30,u5,True,3,4,,,-369095.0
4325,b,2076-02-17 06:19:24,u3,4325,d,2076-02-18 22:07:55,u5,True,2,5,,,-143311.0
4325,a,2076-02-14 08:09:21,u2,4325,b,2076-02-17 06:19:24,u3,True,1,6,Start,,-252603.0
4326,b,2076-02-22 10:04:29,u4,4326,c,2076-02-24 02:04:54,u1,True,2,1,,End,-144025.0
4326,a,2076-02-22 10:04:29,u1,4326,b,2076-02-22 10:04:29,u4,True,1,2,Start,,0.0
4327,f,2076-03-22 14:54:08,u7,4327,h,2076-03-23 05:09:03,u1,True,6,1,,End,-51295.0
4327,e,2076-03-11 10:10:44,u8,4327,f,2076-03-22 14:54:08,u7,True,5,2,,,-967404.0
4327,g,2076-03-06 17:04:33,u6,4327,e,2076-03-11 10:10:44,u8,True,4,3,,,-407171.0
4327,d,2076-03-03 00:37:01,u5,4327,g,2076-03-06 17:04:33,u6,True,3,4,,,-318452.0
4327,b,2076-03-01 14:38:12,u3,4327,d,2076-03-03 00:37:01,u5,True,2,5,,,-122329.0
4327,a,2076-02-28 02:56:33,u2,4327,b,2076-03-01 14:38:12,u3,True,1,6,Start,,-214899.0
4328,f,2076-03-23 12:31:47,u7,4328,h,2076-03-25 11:09:48,u1,True,6,1,,End,-167881.0
4328,e,2076-03-13 23:22:06,u7,4328,f,2076-03-23 12:31:47,u7,True,5,2,,,-824981.0
4328,g,2076-03-09 10:48:03,u6,4328,e,2076-03-13 23:22:06,u7,True,4,3,,,-390843.0
4328,d,2076-03-07 11:08:06,u5,4328,g,2076-03-09 10:48:03,u6,True,3,4,,,-171597.0
4328,b,2076-03-05 10:35:39,u3,4328,d,2076-03-07 11:08:06,u5,True,2,5,,,-174747.0
4328,a,2076-03-03 10:36:48,u2,4328,b,2076-03-05 10:35:39,u3,True,1,6,Start,,-172731.0
4329,f,2076-03-26 19:31:54,u7,4329,h,2076-03-30 22:47:01,u2,True,6,1,,End,-357307.0
4329,e,2076-03-21 12:35:51,u7,4329,f,2076-03-26 19:31:54,u7,True,5,2,,,-456963.0
4329,g,2076-03-13 18:10:26,u6,4329,e,2076-03-21 12:35:51,u7,True,4,3,,,-671125.0
4329,d,2076-03-09 10:48:28,u5,4329,g,2076-03-13 18:10:26,u6,True,3,4,,,-372118.0
4329,b,2076-03-08 01:48:10,u3,4329,d,2076-03-09 10:48:28,u5,True,2,5,,,-118818.0
4329,a,2076-03-06 19:35:46,u2,4329,b,2076-03-08 01:48:10,u3,True,1,6,Start,,-108744.0
4330,f,2076-03-28 12:26:02,u7,4330,h,2076-03-29 17:02:50,u1,True,6,1,,End,-103008.0
4330,e,2076-03-25 14:46:19,u7,4330,f,2076-03-28 12:26:02,u7,True,5,2,,,-250783.0
4330,g,2076-03-21 17:49:01,u5,4330,e,2076-03-25 14:46:19,u7,True,4,3,,,-334638.0
4330,d,2076-03-17 05:38:28,u5,4330,g,2076-03-21 17:49:01,u5,True,3,4,,,-389433.0
4330,b,2076-03-16 18:46:47,u3,4330,d,2076-03-17 05:38:28,u5,True,2,5,,,-39101.0
4330,a,2076-03-13 22:51:43,u1,4330,b,2076-03-16 18:46:47,u3,True,1,6,Start,,-244504.0
4331,b,2076-03-22 22:49:43,u3,4331,c,2076-03-23 12:12:43,u2,True,2,1,,End,-48180.0
4331,a,2076-03-20 02:42:20,u2,4331,b,2076-03-22 22:49:43,u3,True,1,2,Start,,-245243.0
4332,g,2076-04-05 21:08:30,u5,4332,h,2076-04-07 23:42:01,u2,True,6,1,,End,-182011.0
4332,f,2076-04-04 12:55:19,u8,4332,g,2076-04-05 21:08:30,u5,True,5,2,,,-115991.0
4332,e,2076-04-03 04:18:11,u8,4332,f,2076-04-04 12:55:19,u8,True,4,3,,,-117428.0
4332,d,2076-04-03 04:18:11,u5,4332,e,2076-04-03 04:18:11,u8,True,3,4,,,0.0
4332,b,2076-04-02 03:21:14,u3,4332,d,2076-04-03 04:18:11,u5,True,2,5,,,-89817.0
4332,a,2076-03-31 14:31:56,u2,4332,b,2076-04-02 03:21:14,u3,True,1,6,Start,,-132558.0
4333,b,2076-04-04 14:18:33,u3,4333,c,2076-04-05 12:58:22,u2,True,2,1,,End,-81589.0
4333,a,2076-04-03 22:47:15,u1,4333,b,2076-04-04 14:18:33,u3,True,1,2,Start,,-55878.0
4334,f,2076-04-19 05:33:41,u8,4334,h,2076-04-21 09:49:03,u2,True,6,1,,End,-188122.0
