Case_ID,Case Duration,Case Length,Variants,First User,Last User
3819,200277.0,3,2,u2,u1
3820,144168.0,3,6,u2,u2
3821,987809.0,7,60,u2,u1
3822,937554.0,7,86,u2,u1
3823,794858.0,7,74,u2,u2
3824,962461.0,7,7,u2,u1
3825,568497.0,7,31,u1,u1
3826,903418.0,7,26,u2,u1
3827,830104.0,7,15,u2,u1
3828,396639.0,3,3,u1,u1
3829,953844.0,7,32,u2,u2
3830,1117013.0,7,71,u2,u2
3831,1375295.0,7,30,u2,u2
3832,814707.0,7,27,u1,u2
3833,1043065.0,7,59,u1,u2
3834,984567.0,7,88,u2,u1
3835,1674752.0,7,43,u2,u1
3836,1590469.0,7,77,u1,u1
3837,847302.0,7,34,u1,u1
3838,217828.0,3,2,u2,u1
3839,1369038.0,7,18,u2,u2
3840,272707.0,3,1,u2,u2
3841,1297767.0,7,49,u2,u2
3842,223934.0,3,2,u2,u1
3843,163149.0,3,1,u2,u2
3844,947246.0,7,93,u2,u1
3845,1039694.0,7,83,u2,u2
3846,868814.0,7,65,u1,u1
3847,149808.0,3,10,u1,u2
3848,937373.0,7,22,u2,u2
3849,780119.0,7,30,u2,u2
3850,916458.0,7,254,u1,u1
3851,1309755.0,7,185,u1,u2
3852,1142825.0,7,342,u2,u1
3853,1513041.0,7,32,u2,u2
3854,1202931.0,7,206,u2,u1
3855,492479.0,7,58,u1,u1
3856,1056703.0,7,88,u2,u1
3857,1848927.0,7,31,u1,u1
3858,1356503.0,7,113,u2,u1
3859,297120.0,3,1,u2,u2
3860,610754.0,7,268,u2,u1
3861,413573.0,3,1,u2,u2
3862,302034.0,3,10,u1,u2
3863,231644.0,3,4,u1,u2
3864,854137.0,7,68,u2,u1
3865,1601141.0,7,196,u2,u1
3866,316597.0,3,6,u2,u2
3867,954775.0,7,141,u1,u1
3868,856322.0,7,40,u1,u1
3869,816861.0,7,90,u2,u2
3870,952896.0,7,134,u1,u2
3871,959979.0,7,108,u2,u2
3872,1217539.0,7,81,u2,u2
3873,738440.0,7,203,u2,u1
3874,882500.0,7,38,u1,u2
3875,328985.0,3,3,u1,u1
3876,1397213.0,7,12,u1,u1
3877,1312877.0,7,24,u2,u1
3878,145729.0,3,1,u2,u2
3879,1181208.0,7,95,u2,u1
3880,1419135.0,7,14,u2,u1
3881,874559.0,7,57,u2,u2
3882,356152.0,3,2,u2,u1
3883,428104.0,7,96,u1,u1
3884,884947.0,7,123,u2,u1
3885,306197.0,3,6,u2,u2
3886,228550.0,3,1,u2,u2
3887,1070647.0,7,101,u2,u1
3888,965684.0,7,37,u2,u1
3889,439614.0,3,5,u2,u1
3890,980735.0,7,159,u2,u2
3891,1050653.0,7,271,u2,u1
3892,927184.0,7,114,u1,u2
3893,495245.0,3,6,u2,u2
3894,528789.0,7,106,u2,u1
3895,1040586.0,7,39,u1,u1
3896,1145700.0,7,96,u1,u1
3897,1228268.0,7,153,u2,u1
3898,1380153.0,7,13,u2,u2
3899,1583527.0,7,299,u2,u2
3900,1281061.0,7,7,u2,u1
3901,982317.0,7,28,u2,u1
3902,662688.0,7,156,u2,u2
3903,246915.0,3,5,u2,u1
3904,850312.0,7,56,u1,u2
3905,1102894.0,7,35,u1,u2
3906,1016503.0,7,109,u1,u2
3907,984849.0,7,178,u2,u2
3908,1161577.0,7,60,u2,u1
3909,1440463.0,7,15,u2,u1
3910,312884.0,3,1,u2,u2
3911,1177466.0,7,39,u1,u1
3912,668441.0,7,40,u1,u1
3913,1064938.0,7,228,u1,u1
3914,156712.0,3,6,u2,u2
3915,184392.0,3,1,u2,u2
3916,1408414.0,7,7,u2,u1
3917,534980.0,7,272,u2,u2
3918,465880.0,3,1,u2,u2
3919,1586841.0,7,33,u2,u1
3920,1814805.0,7,141,u1,u1
3921,281131.0,3,1,u2,u2
3922,630256.0,7,55,u2,u2
3923,821217.0,7,28,u2,u1
3924,868042.0,7,12,u1,u1
3925,527977.0,7,30,u2,u2
3926,284365.0,3,1,u2,u2
3927,1795266.0,7,30,u2,u2
3928,1820415.0,7,66,u2,u2
3929,1247904.0,7,69,u1,u1
3930,221533.0,3,4,u1,u2
3931,332899.0,3,6,u2,u2
3932,895570.0,7,23,u2,u2
3933,427728.0,3,4,u1,u2
3934,228086.0,3,5,u2,u1
3935,69721.0,3,6,u2,u2
3936,1296686.0,7,110,u1,u1
3937,1136913.0,7,72,u2,u2
3938,1283942.0,7,36,u2,u1
3939,1492961.0,7,153,u2,u1
3940,302336.0,3,2,u2,u1
3941,787282.0,7,241,u1,u2
3942,976375.0,7,79,u2,u1
3943,887217.0,7,37,u2,u1
3944,943389.0,7,11,u2,u1
3945,1622430.0,7,151,u1,u1
3946,1625639.0,7,129,u1,u2
3947,1242619.0,7,12,u1,u1
3948,423260.0,3,1,u2,u2
3949,222840.0,3,6,u2,u2
3950,1576641.0,7,147,u1,u1
3951,1010569.0,7,14,u2,u1
3952,1602338.0,7,129,u1,u2
3953,1314824.0,7,43,u2,u1
3954,1010870.0,7,164,u2,u1
3955,263808.0,3,2,u2,u1
3956,846902.0,7,92,u2,u1
3957,1131372.0,7,144,u1,u2
3958,467790.0,3,4,u1,u2
3959,877959.0,7,20,u1,u1
3960,1150002.0,7,209,u1,u2
3961,935578.0,7,11,u2,u1
3962,1129664.0,7,85,u2,u1
3963,784688.0,7,189,u2,u2
3964,363909.0,3,4,u1,u2
3965,746412.0,7,133,u2,u2
3966,999020.0,7,22,u2,u2
3967,988413.0,7,22,u2,u2
3968,181078.0,3,6,u2,u2
3969,896780.0,7,36,u2,u1
3970,1310633.0,7,214,u1,u2
3971,1220628.0,7,90,u2,u2
3972,767443.0,7,194,u1,u1
3973,1902882.0,7,149,u1,u2
3974,2160491.0,7,85,u2,u1
3975,1590447.0,7,77,u1,u1
3976,2508235.0,7,27,u1,u2
3977,907616.0,7,47,u2,u2
3978,1201330.0,7,184,u2,u2
3979,316636.0,3,10,u1,u2
3980,872667.0,7,123,u2,u1
3981,312671.0,3,2,u2,u1
3982,1422146.0,7,112,u1,u2
3983,1899417.0,7,29,u2,u1
3984,1467062.0,7,129,u1,u2
3985,1168811.0,7,19,u2,u1
3986,966428.0,7,224,u2,u2
3987,621621.0,3,6,u2,u2
3988,1033041.0,7,79,u2,u1
3989,849690.0,7,92,u2,u1
3990,1064286.0,7,23,u2,u2
3991,813827.0,7,16,u1,u1
3992,854663.0,7,247,u1,u1
3993,848826.0,7,24,u2,u1
3994,242928.0,3,9,u1,u1
3995,2067511.0,7,53,u1,u2
3996,1338947.0,7,90,u2,u2
3997,1684357.0,7,40,u1,u1
3998,973371.0,7,191,u2,u1
3999,1254963.0,7,246,u1,u1
4000,369595.0,3,2,u2,u1
4001,777158.0,7,64,u1,u1
4002,879329.0,7,54,u2,u1
4003,340968.0,3,6,u2,u2
4004,407061.0,7,33,u2,u1
4005,197953.0,3,1,u2,u2
4006,939010.0,7,145,u1,u1
4007,1201225.0,7,14,u2,u1
4008,261659.0,3,2,u2,u1
4009,1324252.0,7,124,u1,u2
4010,1522576.0,7,8,u2,u1
4011,1553394.0,7,41,u1,u1
4012,317588.0,3,10,u1,u2
4013,1142630.0,7,133,u2,u2
4014,923380.0,7,38,u1,u2
4015,569172.0,7,96,u1,u1
4016,1066520.0,7,147,u1,u1
4017,692582.0,7,105,u1,u2
4018,1202977.0,7,31,u1,u1
4019,931442.0,7,49,u2,u2
4020,896062.0,7,89,u1,u1
4021,1191499.0,7,108,u2,u2
4022,1970912.0,7,37,u2,u1
4023,145736.0,3,9,u1,u1
4024,1098264.0,7,20,u1,u1
4025,310670.0,3,3,u1,u1
4026,1005766.0,7,267,u2,u1
4027,776664.0,7,213,u1,u1
4028,793896.0,7,7,u2,u1
4029,757546.0,7,54,u2,u1
4030,974979.0,7,90,u2,u2
4031,732123.0,7,34,u1,u1
4032,1063243.0,7,38,u1,u2
4033,280811.0,3,5,u2,u1
4034,1016025.0,7,17,u2,u1
4035,1137089.0,7,60,u2,u1
4036,1109489.0,7,56,u1,u2
4037,1050865.0,7,34,u1,u1
4038,381159.0,3,3,u1,u1
4039,1242888.0,7,178,u2,u2
4040,1732065.0,7,68,u2,u1
4041,1074322.0,7,25,u1,u1
4042,1514024.0,7,69,u1,u1
4043,1671243.0,7,47,u2,u2
4044,215377.0,3,1,u2,u2
4045,1109521.0,7,114,u1,u2
4046,375151.0,3,1,u2,u2
4047,703747.0,7,16,u1,u1
4048,172823.0,3,1,u2,u2
4049,964874.0,7,95,u2,u1
4050,944679.0,7,74,u2,u2
4051,1339204.0,7,73,u2,u1
4052,375592.0,3,3,u1,u1
4053,88940.0,3,2,u2,u1
4054,1017941.0,7,289,u2,u2
4055,987502.0,7,160,u1,u1
4056,1233009.0,7,49,u2,u2
4057,330144.0,3,2,u2,u1
4058,994375.0,7,8,u2,u1
4059,868749.0,7,12,u1,u1
4060,329395.0,3,2,u2,u1
4061,611726.0,7,54,u2,u1
4062,228435.0,3,3,u1,u1
4063,752964.0,7,67,u2,u2
4064,1376195.0,7,26,u2,u1
4065,1059046.0,7,61,u1,u2
4066,1033128.0,7,12,u1,u1
4067,1225252.0,7,33,u2,u1
4068,786347.0,7,47,u2,u2
4069,1712162.0,7,8,u2,u1
4070,1497870.0,7,26,u2,u1
4071,1186427.0,7,70,u1,u1
4072,843474.0,7,111,u2,u2
4073,494698.0,7,102,u1,u2
4074,1374122.0,7,21,u1,u1
4075,1619366.0,7,103,u1,u2
4076,1347438.0,7,11,u2,u1
4077,883598.0,7,78,u2,u2
4078,1062787.0,7,80,u2,u1
4079,538666.0,3,9,u1,u1
4080,203173.0,3,4,u1,u2
4081,769675.0,7,19,u2,u1
4082,966189.0,7,94,u1,u1
4083,367599.0,3,6,u2,u2
4084,1096415.0,7,28,u2,u1
4085,215573.0,3,6,u2,u2
4086,848036.0,7,225,u1,u2
4087,1456559.0,7,221,u1,u2
4088,1086174.0,7,196,u2,u1
4089,1017890.0,7,34,u1,u1
4090,537928.0,3,6,u2,u2
4091,403586.0,7,63,u2,u1
4092,187232.0,3,2,u2,u1
4093,1131236.0,7,80,u2,u1
4094,142655.0,3,1,u2,u2
4095,321540.0,3,2,u2,u1
4096,830455.0,7,84,u2,u1
4097,341908.0,3,1,u2,u2
4098,1389992.0,7,14,u2,u1
4099,308151.0,3,3,u1,u1
4100,1159764.0,7,72,u2,u2
4101,1094303.0,7,45,u1,u2
4102,1030396.0,7,269,u2,u1
4103,886821.0,7,56,u1,u2
4104,652268.0,7,82,u2,u1
4105,1176154.0,7,115,u1,u2
4106,1049612.0,7,61,u1,u2
4107,1871488.0,7,85,u2,u1
4108,1737920.0,7,26,u2,u1
4109,311190.0,3,1,u2,u2
4110,1371090.0,7,230,u1,u1
4111,1216797.0,7,63,u2,u1
4112,737390.0,7,115,u1,u2
4113,761601.0,7,102,u1,u2
4114,864838.0,7,7,u2,u1
4115,1139928.0,7,22,u2,u2
4116,265401.0,3,4,u1,u2
4117,1194177.0,7,115,u1,u2
4118,1342554.0,7,221,u1,u2
4119,1281873.0,7,99,u2,u1
4120,1542383.0,7,313,u1,u1
4121,305800.0,3,2,u2,u1
4122,290073.0,3,1,u2,u2
4123,947205.0,7,24,u2,u1
4124,416154.0,3,3,u1,u1
4125,1066560.0,7,57,u2,u2
4126,122629.0,3,1,u2,u2
4127,1074116.0,7,136,u2,u1
4128,112127.0,3,6,u2,u2
4129,829823.0,7,18,u2,u2
4130,1346751.0,7,57,u2,u2
4131,991686.0,7,28,u2,u1
4132,276084.0,3,6,u2,u2
4133,1447366.0,7,199,u1,u2
4134,796965.0,7,44,u2,u1
4135,1054551.0,7,11,u2,u1
4136,1384857.0,7,29,u2,u1
4137,970280.0,7,92,u2,u1
4138,1354333.0,7,98,u1,u1
4139,2279976.0,7,64,u1,u1
4140,1882530.0,7,37,u2,u1
4141,1309449.0,7,19,u2,u1
4142,283306.0,3,1,u2,u2
4143,1070338.0,7,78,u2,u2
4144,380126.0,3,3,u1,u1
4145,978336.0,7,16,u1,u1
4146,1379179.0,7,90,u2,u2
4147,891914.0,7,13,u2,u2
4148,1072696.0,7,123,u2,u1
4149,882288.0,7,104,u2,u1
4150,205335.0,3,1,u2,u2
4151,756351.0,7,39,u1,u1
4152,819237.0,7,192,u1,u2
4153,1537795.0,7,144,u1,u2
4154,1245784.0,7,278,u2,u2
4155,2037745.0,7,27,u1,u2
4156,1598764.0,7,27,u1,u2
4157,1508755.0,7,140,u2,u1
4158,1453640.0,7,70,u1,u1
4159,766302.0,7,21,u1,u1
4160,271096.0,3,4,u1,u2
4161,1038002.0,7,44,u2,u1
4162,146897.0,3,9,u1,u1
4163,838605.0,7,64,u1,u1
4164,1020725.0,7,113,u2,u1
4165,1090753.0,7,294,u2,u1
4166,1556338.0,7,134,u1,u2
4167,1227566.0,7,12,u1,u1
4168,1394602.0,7,154,u1,u2
4169,1271334.0,7,77,u1,u1
4170,1756606.0,7,13,u2,u2
4171,1690157.0,7,7,u2,u1
4172,1565086.0,7,137,u1,u2
4173,1577698.0,7,140,u2,u1
4174,306851.0,3,4,u1,u2
4175,633477.0,7,190,u2,u2
4176,371434.0,3,5,u2,u1
4177,849309.0,7,30,u2,u2
4178,1012504.0,7,79,u2,u1
4179,1201430.0,7,314,u2,u2
4180,1674771.0,7,212,u1,u2
4181,961933.0,7,116,u1,u1
4182,1157290.0,7,36,u2,u1
4183,995959.0,7,79,u2,u1
4184,1077729.0,7,52,u2,u2
4185,1009022.0,7,106,u2,u1
4186,922808.0,7,15,u2,u1
4187,827747.0,7,35,u1,u2
4188,157798.0,3,3,u1,u1
4189,269977.0,3,2,u2,u1
4190,389031.0,3,5,u2,u1
4191,615222.0,7,117,u2,u2
4192,959999.0,7,137,u1,u2
4193,1017077.0,7,225,u1,u2
4194,1061676.0,7,163,u1,u1
4195,1682333.0,7,77,u1,u1
4196,1658169.0,7,13,u2,u2
4197,1159267.0,7,63,u2,u1
4198,241046.0,3,5,u2,u1
4199,1102098.0,7,307,u2,u2
4200,853684.0,7,47,u2,u2
4201,1651740.0,7,18,u2,u2
4202,1607713.0,7,118,u2,u2
4203,1806287.0,7,348,u2,u2
4204,1382256.0,7,16,u1,u1
4205,991722.0,7,30,u2,u2
4206,423783.0,3,2,u2,u1
4207,1215884.0,7,60,u2,u1
4208,896007.0,7,132,u2,u1
4209,1063760.0,7,42,u2,u1
4210,1158003.0,7,187,u2,u1
4211,294582.0,3,3,u1,u1
4212,1581937.0,7,152,u2,u2
4213,1422412.0,7,320,u1,u2
4214,1157982.0,7,73,u2,u1
4215,909021.0,7,25,u1,u1
4216,993551.0,7,35,u1,u2
4217,263458.0,3,1,u2,u2
4218,854366.0,7,26,u2,u1
4219,869494.0,7,85,u2,u1
4220,141532.0,3,4,u1,u2
4221,1504651.0,7,119,u2,u2
4222,1559796.0,7,157,u2,u1
4223,1310514.0,7,164,u2,u1
4224,1042133.0,7,113,u2,u1
4225,861816.0,7,41,u1,u1
4226,964448.0,7,84,u2,u1
4227,1239119.0,7,97,u2,u2
4228,801738.0,7,200,u2,u1
4229,1051902.0,7,118,u2,u2
4230,838720.0,7,104,u2,u1
4231,1045393.0,7,57,u2,u2
4232,970301.0,7,91,u2,u2
4233,1054092.0,7,8,u2,u1
4234,592972.0,7,38,u1,u2
4235,741842.0,7,8,u2,u1
4236,984091.0,7,143,u2,u1
4237,1095049.0,7,141,u1,u1
4238,1409493.0,7,129,u1,u2
4239,1429670.0,7,79,u2,u1
4240,1587827.0,7,57,u2,u2
4241,1129199.0,7,51,u2,u1
4242,1410324.0,7,117,u2,u2
4243,939282.0,7,167,u1,u1
4244,848694.0,7,66,u2,u2
4245,135855.0,3,3,u1,u1
4246,278899.0,3,3,u1,u1
4247,268473.0,3,6,u2,u2
4248,971863.0,7,20,u1,u1
4249,1325902.0,7,239,u2,u1
4250,1553074.0,7,11,u2,u1
4251,1320525.0,7,116,u1,u1
4252,1217357.0,7,23,u2,u2
4253,1209852.0,7,282,u1,u1
4254,1244748.0,7,130,u2,u2
4255,822371.0,7,37,u2,u1
4256,886206.0,7,156,u2,u2
4257,1108931.0,7,12,u1,u1
4258,1088818.0,7,55,u2,u2
4259,863162.0,7,106,u2,u1
4260,611930.0,7,186,u2,u2
4261,321157.0,3,5,u2,u1
4262,1208589.0,7,99,u2,u1
4263,1466157.0,7,91,u2,u2
4264,1271384.0,7,56,u1,u2
4265,1207766.0,7,99,u2,u1
4266,1046534.0,7,83,u2,u2
4267,1259450.0,7,44,u2,u1
4268,1083251.0,7,103,u1,u2
4269,1292407.0,7,104,u2,u1
4270,1248184.0,7,11,u2,u1
4271,1090907.0,7,45,u1,u2
4272,669283.0,7,232,u2,u2
4273,1180209.0,7,162,u2,u2
4274,323048.0,3,3,u1,u1
4275,950171.0,7,24,u2,u1
4276,780655.0,7,21,u1,u1
4277,924716.0,7,14,u2,u1
4278,140900.0,3,5,u2,u1
4279,1092348.0,7,30,u2,u2
4280,177647.0,3,2,u2,u1
4281,879555.0,7,54,u2,u1
4282,267056.0,3,2,u2,u1
4283,802310.0,7,357,u1,u2
4284,1102233.0,7,8,u2,u1
4285,1099328.0,7,36,u2,u1
4286,984096.0,7,207,u2,u2
4287,981171.0,7,101,u2,u1
4288,804769.0,7,92,u2,u1
4289,773401.0,7,238,u2,u2
4290,226940.0,3,4,u1,u2
4291,121815.0,3,3,u1,u1
4292,106832.0,3,9,u1,u1
4293,457333.0,7,28,u2,u1
4294,1032577.0,7,143,u2,u1
4295,435639.0,3,3,u1,u1
4296,933799.0,7,122,u2,u1
4297,981236.0,7,146,u2,u1
4298,958965.0,7,273,u1,u1
4299,147824.0,3,1,u2,u2
4300,1111817.0,7,105,u1,u2
4301,1439846.0,7,167,u1,u1
4302,1946501.0,7,14,u2,u1
4303,2818361.0,7,118,u2,u2
4304,1740218.0,7,7,u2,u1
4305,2832877.0,7,27,u1,u2
4306,2727255.0,7,8,u2,u1
4307,1291045.0,7,120,u1,u1
4308,1988153.0,7,101,u2,u1
4309,2424556.0,7,165,u2,u2
4310,1702052.0,7,35,u1,u2
4311,298559.0,3,4,u1,u2
4312,2041510.0,7,16,u1,u1
4313,162274.0,3,4,u1,u2
4314,341775.0,3,1,u2,u2
4315,1546524.0,7,30,u2,u2
4316,1629568.0,7,14,u2,u1
4317,431375.0,3,1,u2,u2
4318,232119.0,3,3,u1,u1
4319,1023511.0,7,119,u2,u2
4320,1136541.0,7,210,u2,u2
4321,1238626.0,7,21,u1,u1
4322,1561788.0,7,333,u1,u2
4323,1685526.0,7,77,u1,u1
4324,904154.0,7,27,u1,u2
4325,1180128.0,7,50,u2,u1
4326,144025.0,3,9,u1,u1
4327,2081550.0,7,14,u2,u1
4328,1902780.0,7,8,u2,u1
4329,2085075.0,7,18,u2,u2
4330,1361467.0,7,40,u1,u1
4331,293423.0,3,1,u2,u2
4332,637805.0,7,195,u2,u2
4333,137467.0,3,4,u1,u2
4334,1014063.0,7,299,u2,u2
4335,876214.0,7,79,u2,u1
4336,208431.0,3,1,u2,u2
4337,878463.0,7,99,u2,u1
4338,1674292.0,7,71,u2,u2
4339,1175048.0,7,48,u1,u1
4340,997655.0,7,264,u1,u1
4341,866365.0,7,100,u1,u1
4342,774377.0,7,151,u1,u1
4343,1485443.0,7,127,u2,u2
4344,1062631.0,7,42,u2,u1
4345,339025.0,3,3,u1,u1
4346,663607.0,7,197,u1,u1
4347,770589.0,7,36,u2,u1
4348,971483.0,7,34,u1,u1
4349,497459.0,3,1,u2,u2
4350,1065231.0,7,69,u1,u1
4351,650538.0,3,4,u1,u2
4352,982553.0,7,155,u1,u2
4353,1513955.0,7,58,u1,u1
4354,361095.0,3,2,u2,u1
4355,1409024.0,7,75,u1,u1
4356,3029721.0,7,190,u2,u2
4357,2126263.0,7,157,u2,u1
4358,3389056.0,7,87,u2,u2
4359,3142287.0,7,94,u1,u1
4360,173870.0,3,3,u1,u1
4361,2574224.0,7,167,u1,u1
4362,2563002.0,7,174,u1,u1
4363,1591795.0,7,8,u2,u1
4364,1507443.0,7,57,u2,u2
4365,1287235.0,7,121,u1,u2
4366,1033716.0,7,49,u2,u2
4367,450086.0,3,2,u2,u1
4368,891226.0,7,127,u2,u2
4369,843550.0,7,7,u2,u1
4370,1701290.0,7,19,u2,u1
4371,259926.0,3,2,u2,u1
4372,1417742.0,7,219,u1,u1
4373,996480.0,7,17,u2,u1
4374,1246871.0,7,64,u1,u1
4375,854236.0,7,49,u2,u2
4376,1033931.0,7,177,u1,u2
4377,157651.0,3,5,u2,u1
4378,321195.0,3,5,u2,u1
4379,275706.0,3,5,u2,u1
4380,772768.0,7,69,u1,u1
4381,908298.0,7,220,u1,u2
4382,261367.0,3,1,u2,u2
4383,1004462.0,7,25,u1,u1
4384,893297.0,7,21,u1,u1
4385,1787609.0,7,250,u1,u2
4386,1237889.0,7,118,u2,u2
4387,1378295.0,7,105,u1,u2
4388,336760.0,3,1,u2,u2
4389,1098876.0,7,195,u2,u2
4390,1139608.0,7,261,u2,u2
4391,1182693.0,7,12,u1,u1
4392,965097.0,7,15,u2,u1
4393,859334.0,7,310,u1,u2
4394,582384.0,7,35,u1,u2
4395,990145.0,7,82,u2,u1
4396,291107.0,3,1,u2,u2
4397,1142543.0,7,57,u2,u2
4398,944969.0,7,75,u1,u1
4399,939077.0,7,241,u1,u2
4400,830870.0,7,17,u2,u1
4401,223579.0,3,4,u1,u2
4402,979099.0,7,20,u1,u1
4403,1246986.0,7,16,u1,u1
4404,1425614.0,7,88,u2,u1
4405,1098634.0,7,115,u1,u2
4406,832884.0,7,50,u2,u1
4407,268226.0,3,6,u2,u2
4408,788418.0,7,261,u2,u2
4409,867913.0,7,141,u1,u1
4410,775783.0,7,334,u1,u1
4411,1065104.0,7,293,u2,u2
4412,1254329.0,7,206,u2,u1
4413,1259518.0,7,46,u2,u2
4414,989560.0,7,158,u2,u2
4415,1131114.0,7,143,u2,u1
4416,201831.0,3,1,u2,u2
4417,1191088.0,7,352,u1,u2
4418,1300673.0,7,19,u2,u1
4419,304109.0,3,4,u1,u2
4420,166324.0,3,2,u2,u1
4421,910509.0,7,13,u2,u2
4422,247341.0,3,1,u2,u2
4423,998271.0,7,17,u2,u1
4424,1147315.0,7,40,u1,u1
4425,560673.0,3,2,u2,u1
4426,818123.0,7,22,u2,u2
4427,1278714.0,7,8,u2,u1
4428,773380.0,7,89,u1,u1
4429,812693.0,7,49,u2,u2
4430,148470.0,3,10,u1,u2
4431,637443.0,7,177,u1,u2
4432,182630.0,3,10,u1,u2
4433,737917.0,7,170,u1,u1
4434,903887.0,7,66,u2,u2
4435,1362356.0,7,122,u2,u1
4436,1099215.0,7,295,u2,u2
4437,1362999.0,7,35,u1,u2
4438,1216093.0,7,145,u1,u1
4439,251328.0,3,1,u2,u2
4440,416504.0,3,3,u1,u1
4441,784569.0,7,25,u1,u1
4442,1107601.0,7,50,u2,u1
4443,1170322.0,7,217,u1,u2
4444,938441.0,7,378,u1,u1
4445,1013933.0,7,79,u2,u1
4446,256886.0,3,3,u1,u1
4447,501014.0,3,2,u2,u1
4448,1101806.0,7,20,u1,u1
4449,960304.0,7,36,u2,u1
4450,1148319.0,7,96,u1,u1
4451,1120690.0,7,202,u2,u2
4452,383380.0,3,1,u2,u2
4453,267135.0,3,6,u2,u2
4454,1047360.0,7,109,u1,u2
4455,966762.0,7,13,u2,u2
4456,222166.0,3,2,u2,u1
4457,1001561.0,7,46,u2,u2
4458,283747.0,3,4,u1,u2
4459,1004582.0,7,38,u1,u2
4460,143390.0,3,4,u1,u2
4461,291818.0,3,3,u1,u1
4462,799726.0,7,50,u2,u1
4463,368935.0,3,4,u1,u2
4464,1123783.0,7,92,u2,u1
4465,1418185.0,7,57,u2,u2
4466,1069302.0,7,100,u1,u1
4467,1392619.0,7,81,u2,u2
4468,1199431.0,7,22,u2,u2
4469,1454826.0,7,328,u1,u2
4470,698860.0,7,57,u2,u2
4471,1309998.0,7,31,u1,u1
4472,204396.0,3,6,u2,u2
4473,847999.0,7,12,u1,u1
4474,1230896.0,7,147,u1,u1
4475,874171.0,7,211,u1,u2
4476,254737.0,3,3,u1,u1
4477,1080135.0,7,94,u1,u1
4478,899732.0,7,233,u2,u1
4479,1304664.0,7,31,u1,u1
4480,1509754.0,7,11,u2,u1
4481,1094116.0,7,45,u1,u2
4482,1229374.0,7,16,u1,u1
4483,361742.0,3,1,u2,u2
4484,330060.0,3,4,u1,u2
4485,863805.0,7,106,u2,u1
4486,938520.0,7,50,u2,u1
4487,526085.0,7,21,u1,u1
4488,765516.0,7,50,u2,u1
4489,758615.0,7,21,u1,u1
4490,1573958.0,7,35,u1,u2
4491,113442.0,3,5,u2,u1
4492,1404399.0,7,231,u2,u2
4493,1126020.0,7,139,u1,u2
4494,1033487.0,7,78,u2,u2
4495,1076794.0,7,161,u1,u1
4496,1670226.0,7,27,u1,u2
4497,1206857.0,7,16,u1,u1
4498,927523.0,7,23,u2,u2
4499,1281401.0,7,125,u2,u2
4500,1067545.0,7,206,u2,u1
4501,244172.0,3,2,u2,u1
4502,639791.0,7,52,u2,u2
4503,976280.0,7,37,u2,u1
4504,1051284.0,7,108,u2,u2
4505,953927.0,7,97,u2,u2
4506,387337.0,3,4,u1,u2
4507,142522.0,3,2,u2,u1
4508,0.0,3,9,u1,u1
4509,1065459.0,7,84,u2,u1
4510,1080218.0,7,34,u1,u1
4511,1398479.0,7,107,u1,u1
4512,1268742.0,7,57,u2,u2
4513,2359156.0,7,180,u2,u2
4514,2609628.0,7,198,u1,u2
4515,1165513.0,7,59,u1,u2
4516,1694930.0,7,26,u2,u1
4517,278224.0,3,1,u2,u2
4518,339360.0,3,2,u2,u1
4519,757246.0,7,26,u2,u1
4520,865010.0,7,120,u1,u1
4521,1084641.0,7,152,u2,u2
4522,881082.0,7,211,u1,u2
4523,802353.0,7,154,u1,u2
4524,2131143.0,7,88,u2,u1
4525,1324587.0,7,71,u2,u2
4526,1522524.0,7,42,u2,u1
4527,278523.0,3,5,u2,u1
4528,882665.0,7,26,u2,u1
4529,704919.0,7,34,u1,u1
4530,654189.0,7,11,u2,u1
4531,1429792.0,7,53,u1,u2
4532,851030.0,7,33,u2,u1
4533,869391.0,7,253,u2,u1
4534,825047.0,7,12,u1,u1
4535,854478.0,7,25,u1,u1
4536,873734.0,7,52,u2,u2
4537,948436.0,7,18,u2,u2
4538,1149181.0,7,88,u2,u1
4539,2017893.0,7,86,u2,u1
4540,511977.0,3,4,u1,u2
4541,272766.0,3,2,u2,u1
4542,759612.0,7,87,u2,u2
4543,714562.0,7,15,u2,u1
4544,912248.0,7,104,u2,u1
4545,1181449.0,7,69,u1,u1
4546,1542445.0,7,17,u2,u1
4547,150946.0,3,6,u2,u2
4548,171152.0,3,3,u1,u1
4549,1354269.0,7,215,u1,u1
4550,1091946.0,7,193,u1,u1
4551,1099879.0,7,283,u2,u2
4552,730853.0,7,27,u1,u2
4553,792117.0,7,168,u1,u1
4554,212555.0,3,3,u1,u1
4555,996513.0,7,32,u2,u2
4556,1064769.0,7,12,u1,u1
4557,934348.0,7,215,u1,u1
4558,968615.0,7,18,u2,u2
4559,1596978.0,7,27,u1,u2
4560,302939.0,3,1,u2,u2
4561,464264.0,3,2,u2,u1
4562,605499.0,7,152,u2,u2
4563,960614.0,7,24,u2,u1
4564,1319255.0,7,169,u1,u1
4565,357117.0,3,5,u2,u1
4566,938934.0,7,326,u1,u2
4567,224321.0,3,2,u2,u1
4568,947918.0,7,95,u2,u1
4569,840920.0,7,39,u1,u1
4570,1005205.0,7,68,u2,u1
4571,378474.0,3,3,u1,u1
4572,334966.0,3,9,u1,u1
4573,870683.0,7,44,u2,u1
4574,871690.0,7,81,u2,u2
4575,1365443.0,7,106,u2,u1
